skill_id,skills,count,title
3490,Management Consulting,6,Data Scientist at Amazon
3491,Research,1,Data Scientist at Amazon
3492,Java,8,Data Scientist at Amazon
3493,Microsoft Excel,7,Data Scientist at Amazon
3494,Python,6,Data Scientist at Amazon
3495,C,4,Data Scientist at Amazon
3496,SQL,5,Data Scientist at Amazon
3497,Microsoft Office,4,Data Scientist at Amazon
3498,Assembly Language,1,Data Scientist at Amazon
3499,Verilog,1,Data Scientist at Amazon
3500,C++,1,Data Scientist at Amazon
3501,Analytics,32,Data Scientist at NeuLion
3502,Google Analytics,2,Data Scientist at NeuLion
3503,SAS,11,Data Scientist at NeuLion
3504,CRM,10,Data Scientist at NeuLion
3505,Digital Marketing,10,Data Scientist at NeuLion
3506,Competitive Analysis,9,Data Scientist at NeuLion
3507,Strategy,9,Data Scientist at NeuLion
3508,Web Analytics,8,Data Scientist at NeuLion
3509,Data Analysis,7,Data Scientist at NeuLion
3510,Email Marketing,7,Data Scientist at NeuLion
3511,Market Research,6,Data Scientist at NeuLion
3512,Segmentation,6,Data Scientist at NeuLion
3513,Integrated Marketing,6,Data Scientist at NeuLion
3514,Database Marketing,6,Data Scientist at NeuLion
3515,SEM,5,Data Scientist at NeuLion
3516,Direct Marketing,5,Data Scientist at NeuLion
3517,Customer Relationship Management (CRM),4,Data Scientist at NeuLion
3518,Microsoft Excel,9,Data Scientist at NeuLion
3519,SQL,7,Data Scientist at NeuLion
3520,SPSS,4,Data Scientist at NeuLion
3521,Marketing Research,7,Data Scientist at NeuLion
3522,Python,33,Freelance Data Person
3523,SQL,18,Freelance Data Person
3524,R,17,Freelance Data Person
3525,Machine Learning,23,Freelance Data Person
3526,Data Mining,17,Freelance Data Person
3527,Bash,0,Freelance Data Person
3528,Hadoop,0,Freelance Data Person
3529,Unix,0,Freelance Data Person
3530,Git,6,Freelance Data Person
3531,Databases,2,Freelance Data Person
3532,Linux,0,Freelance Data Person
3533,MongoDB,4,Freelance Data Person
3534,mansplainr,5,Freelance Data Person
3535,LOLCODE,5,Freelance Data Person
3536,Data Engineering,0,Freelance Data Person
3537,Apache Spark,0,Freelance Data Person
3538,Analytics,12,Data Scientist at Lyft
3539,Data Analysis,11,Data Scientist at Lyft
3540,SQL,10,Data Scientist at Lyft
3541,Business Intelligence,6,Data Scientist at Lyft
3542,Data Warehousing,5,Data Scientist at Lyft
3543,Business Analysis,5,Data Scientist at Lyft
3544,E-commerce,4,Data Scientist at Lyft
3545,Financial Analysis,1,Data Scientist at Lyft
3546,Analysis,1,Data Scientist at Lyft
3547,Project Management,1,Data Scientist at Lyft
3548,Strategy,1,Data Scientist at Lyft
3549,Multi-channel Retail,0,Data Scientist at Lyft
3550,Tableau,6,Data Scientist at Lyft
3551,Microsoft Excel,1,Data Scientist at Lyft
3552,Microsoft Office,1,Data Scientist at Lyft
3553,Bloomberg,1,Data Scientist at Lyft
3554,Essbase,1,Data Scientist at Lyft
3555,Online Retail,0,Data Scientist at Lyft
3556,e-commerce analytics,1,Data Scientist at Lyft
3557,Project Planning,1,Data Science & ML
3558,Research,1,Data Science & ML
3559,Business Strategy,1,Data Science & ML
3560,Data Analysis,0,Data Science & ML
3561,Big Data,0,Data Science & ML
3562,Operations Research,0,Data Science & ML
3563,Algorithms,0,Data Science & ML
3564,Neuro-Linguistic Programming (NLP),0,Data Science & ML
3565,MySQL,0,Data Science & ML
3566,Tableau,0,Data Science & ML
3567,PostgreSQL,0,Data Science & ML
3568,Python,0,Data Science & ML
3569,PySpark,0,Data Science & ML
3570,PyTorch,0,Data Science & ML
3571,Pandas (Software),0,Data Science & ML
3572,TensorFlow,0,Data Science & ML
3573,Plotly,0,Data Science & ML
3574,XGBoost,0,Data Science & ML
3575,Jupyter,0,Data Science & ML
3576,Seaborn,0,Data Science & ML
3577,Amazon Web Services (AWS),0,Data Science & ML
3578,Teaching,1,Data Science & ML
3579,Machine Learning Algorithms,0,Data Science & ML
3580,Data Science,0,Data Science & ML
3581,Logistic Regression,0,Data Science & ML
3582,Matplotlib,0,Data Science & ML
3583,SciPy,0,Data Science & ML
3584,NLTK,0,Data Science & ML
3585,NumPy,0,Data Science & ML
3586,Deep Learning,0,Data Science & ML
3587,Apache Spark,0,Data Science & ML
3588,Random Forest,0,Data Science & ML
3589,Cufflinks,0,Data Science & ML
3590,k-means clustering,0,Data Science & ML
3591,Cluster Analysis,0,Data Science & ML
3592,Machine Learning,57,Data Science at Uber | AI / ML innovation specialist
3593,Signal Processing,64,Data Science at Uber | AI / ML innovation specialist
3594,Simulations,59,Data Science at Uber | AI / ML innovation specialist
3595,Computer Vision,18,Data Science at Uber | AI / ML innovation specialist
3596,Algorithms,50,Data Science at Uber | AI / ML innovation specialist
3597,Image Processing,31,Data Science at Uber | AI / ML innovation specialist
3598,R&D,10,Data Science at Uber | AI / ML innovation specialist
3599,Entrepreneurship,9,Data Science at Uber | AI / ML innovation specialist
3600,Optics,4,Data Science at Uber | AI / ML innovation specialist
3601,Start-ups,9,Data Science at Uber | AI / ML innovation specialist
3602,Software Engineering,7,Data Science at Uber | AI / ML innovation specialist
3603,Software Development,9,Data Science at Uber | AI / ML innovation specialist
3604,Fraud,0,Data Science at Uber | AI / ML innovation specialist
3605,Research and Development (R&D),1,Data Science at Uber | AI / ML innovation specialist
3606,Cloud Computing,4,Data Science at Uber | AI / ML innovation specialist
3607,Python,22,Data Science at Uber | AI / ML innovation specialist
3608,Java,31,Data Science at Uber | AI / ML innovation specialist
3609,R,9,Data Science at Uber | AI / ML innovation specialist
3610,SPSS,0,Data Science at Uber | AI / ML innovation specialist
3611,Embedded Systems,7,Data Science at Uber | AI / ML innovation specialist
3612,Matlab,22,Data Science at Uber | AI / ML innovation specialist
3613,Solidworks,6,Data Science at Uber | AI / ML innovation specialist
3614,tensorFlow,0,Data Science at Uber | AI / ML innovation specialist
3615,Pattern Recognition,7,Data Science at Uber | AI / ML innovation specialist
3616,Communication Systems,5,Data Science at Uber | AI / ML innovation specialist
3617,Spark,0,Data Science at Uber | AI / ML innovation specialist
3618,Statistical Signal Processing,4,Data Science at Uber | AI / ML innovation specialist
3619,EEG,4,Data Science at Uber | AI / ML innovation specialist
3620,Solr,0,Data Science at Uber | AI / ML innovation specialist
3621,elastic search,1,Data Science at Uber | AI / ML innovation specialist
3622,Recommender Systems,0,Data Science at Uber | AI / ML innovation specialist
3623,Hive,0,Data Science at Uber | AI / ML innovation specialist
3624,Deep Learning,4,Data Science at Uber | AI / ML innovation specialist
3625,A/B Testing,0,Data Science at Uber | AI / ML innovation specialist
3626,Anomaly Detection,0,Data Science at Uber | AI / ML innovation specialist
3627,google clo,0,Data Science at Uber | AI / ML innovation specialist
3628,active lear,0,Data Science at Uber | AI / ML innovation specialist
3629,Python,31,Data Scientist at Mozilla
3630,Statistics,29,Data Scientist at Mozilla
3631,Matlab,22,Data Scientist at Mozilla
3632,Research,28,Data Scientist at Mozilla
3633,Psychology,11,Data Scientist at Mozilla
3634,Scientific Writing,6,Data Scientist at Mozilla
3635,Data Analysis,13,Data Scientist at Mozilla
3636,Programming,7,Data Scientist at Mozilla
3637,Machine Learning,5,Data Scientist at Mozilla
3638,Science,4,Data Scientist at Mozilla
3639,R,10,Data Scientist at Mozilla
3640,SPSS,10,Data Scientist at Mozilla
3641,Microsoft Office,5,Data Scientist at Mozilla
3642,Teaching,5,Data Scientist at Mozilla
3643,EEG,9,Data Scientist at Mozilla
3644,Cognitive Neuroscience,9,Data Scientist at Mozilla
3645,Theory,4,Data Scientist at Mozilla
3646,Eye Tracking,1,Data Scientist at Mozilla
3647,Experimental Design,8,Data Scientist at Mozilla
3648,Neuroimaging,1,Data Scientist at Mozilla
3649,R,16,Director Data Science at The Trade Desk
3650,Statistics,15,Director Data Science at The Trade Desk
3651,Data Analysis,13,Director Data Science at The Trade Desk
3652,Statistical Modeling,22,Director Data Science at The Trade Desk
3653,Science,8,Director Data Science at The Trade Desk
3654,Research,8,Director Data Science at The Trade Desk
3655,Big Data,7,Director Data Science at The Trade Desk
3656,Mathematical Modeling,5,Director Data Science at The Trade Desk
3657,Simulations,5,Director Data Science at The Trade Desk
3658,Public Health,4,Director Data Science at The Trade Desk
3659,Biostatistics,4,Director Data Science at The Trade Desk
3660,Analysis,4,Director Data Science at The Trade Desk
3661,Spatial Analysis,1,Director Data Science at The Trade Desk
3662,SAS,11,Director Data Science at The Trade Desk
3663,LaTeX,9,Director Data Science at The Trade Desk
3664,Mathematica,8,Director Data Science at The Trade Desk
3665,Python,4,Director Data Science at The Trade Desk
3666,Time Series Analysis,8,Director Data Science at The Trade Desk
3667,Scientific Computing,7,Director Data Science at The Trade Desk
3668,Hive,5,Director Data Science at The Trade Desk
3669,Experimental Design,4,Director Data Science at The Trade Desk
3670,Survival Analysis,4,Director Data Science at The Trade Desk
3671,Monte Carlo Simulation,4,Director Data Science at The Trade Desk
3672,R,15,Data Scientist at MediaMath
3673,Python,33,Data Scientist at MediaMath
3674,SQL,15,Data Scientist at MediaMath
3675,Algorithms,31,Data Scientist at MediaMath
3676,Statistical Modeling,24,Data Scientist at MediaMath
3677,Data Mining,9,Data Scientist at MediaMath
3678,Machine Learning,9,Data Scientist at MediaMath
3679,Distributed Systems,5,Data Scientist at MediaMath
3680,Data Visualization,6,Data Scientist at MediaMath
3681,Database Design,5,Data Scientist at MediaMath
3682,Research,9,Data Scientist at MediaMath
3683,Data Analysis,10,Data Scientist at MediaMath
3684,C,15,Data Scientist at MediaMath
3685,Hadoop,24,Data Scientist at MediaMath
3686,Microsoft Excel,23,Data Scientist at MediaMath
3687,Matlab,21,Data Scientist at MediaMath
3688,LaTeX,7,Data Scientist at MediaMath
3689,C++,6,Data Scientist at MediaMath
3690,Microsoft Office,2,Data Scientist at MediaMath
3691,Java,8,Data Scientist at MediaMath
3692,PowerPoint,7,Data Scientist at MediaMath
3693,Tableau,0,Data Scientist at MediaMath
3694,D3.js,0,Data Scientist at MediaMath
3695,Spark,24,Data Scientist at MediaMath
3696,Statistical Inference,11,Data Scientist at MediaMath
3697,Natural Language Processing,5,Data Scientist at MediaMath
3698,Apache Pig,0,Data Scientist at MediaMath
3699,Hive,0,Data Scientist at MediaMath
3700,Statistics,24,Data Scientist at dv01
3701,Data Analysis,3,Data Scientist at dv01
3702,R,2,Data Scientist at dv01
3703,Machine Learning,6,Data Scientist at dv01
3704,Statistical Modeling,4,Data Scientist at dv01
3705,Statistical Data Analysis,1,Data Scientist at dv01
3706,Biotechnology,1,Data Scientist at dv01
3707,Analytics,1,Data Scientist at dv01
3708,Data Mining,0,Data Scientist at dv01
3709,Microsoft Office,11,Data Scientist at dv01
3710,Microsoft Excel,9,Data Scientist at dv01
3711,Python,6,Data Scientist at dv01
3712,SAS,4,Data Scientist at dv01
3713,SQL,1,Data Scientist at dv01
3714,Matlab,1,Data Scientist at dv01
3715,Data Science,0,Data Scientist at dv01
3716,Predictive Analytics,0,Data Scientist at dv01
3717,Predictive Modeling,0,Data Scientist at dv01
3718,Python,24,Data Scientist Machine Learning Deep Learning
3719,Apache Spark,8,Data Scientist Machine Learning Deep Learning
3720,Deep Learning,8,Data Scientist Machine Learning Deep Learning
3721,Machine Learning,5,Data Scientist Machine Learning Deep Learning
3722,Research,11,Data Scientist Machine Learning Deep Learning
3723,Data Analysis,2,Data Scientist Machine Learning Deep Learning
3724,Project Management,4,Data Scientist Machine Learning Deep Learning
3725,Photography,4,Data Scientist Machine Learning Deep Learning
3726,MongoDB,4,Data Scientist Machine Learning Deep Learning
3727,R,12,Data Scientist Machine Learning Deep Learning
3728,NoSQL,4,Data Scientist Machine Learning Deep Learning
3729,Microsoft Office,5,Data Scientist Machine Learning Deep Learning
3730,Java,4,Data Scientist Machine Learning Deep Learning
3731,Photoshop,6,Data Scientist Machine Learning Deep Learning
3732,Business Development Consultancy,5,Data Scientist Machine Learning Deep Learning
3733,Research,2,Data Scientist - Point72
3734,Mathematical Modeling,10,Data Scientist - Point72
3735,Python,3,Data Scientist - Point72
3736,Machine Learning,6,Data Scientist - Point72
3737,Data Analysis,1,Data Scientist - Point72
3738,LaTeX,9,Data Scientist - Point72
3739,Microsoft Office,1,Data Scientist - Point72
3740,Microsoft Excel,0,Data Scientist - Point72
3741,Microsoft Word,0,Data Scientist - Point72
3742,PowerPoint,0,Data Scientist - Point72
3743,C++,6,Data Scientist - Point72
3744,Git,1,Data Scientist - Point72
3745,Public Speaking,1,Data Scientist - Point72
3746,Leadership,0,Data Scientist - Point72
3747,Presentation Skills,0,Data Scientist - Point72
3748,Self-directed Learning,0,Data Scientist - Point72
3749,Differential Equations,0,Data Scientist - Point72
3750,Data Science,5,Data Scientist - Point72
3751,Research,24,Data Scientist at the Competition and Markets Authority
3752,Python,6,Data Scientist at the Competition and Markets Authority
3753,Data Analysis,10,Data Scientist at the Competition and Markets Authority
3754,Science,9,Data Scientist at the Competition and Markets Authority
3755,Project Management,5,Data Scientist at the Competition and Markets Authority
3756,Electronics,5,Data Scientist at the Competition and Markets Authority
3757,Mechanical Design,5,Data Scientist at the Competition and Markets Authority
3758,CAD/CAM,1,Data Scientist at the Competition and Markets Authority
3759,Maths,5,Data Scientist at the Competition and Markets Authority
3760,Physics,5,Data Scientist at the Competition and Markets Authority
3761,Analysis,4,Data Scientist at the Competition and Markets Authority
3762,Nonprofits,1,Data Scientist at the Competition and Markets Authority
3763,Programming,7,Data Scientist at the Competition and Markets Authority
3764,Social Media,0,Data Scientist at the Competition and Markets Authority
3765,Machine Learning,0,Data Scientist at the Competition and Markets Authority
3766,LaTeX,4,Data Scientist at the Competition and Markets Authority
3767,Matlab,0,Data Scientist at the Competition and Markets Authority
3768,Linux,1,Data Scientist at the Competition and Markets Authority
3769,Docker Products,0,Data Scientist at the Competition and Markets Authority
3770,Bash,0,Data Scientist at the Competition and Markets Authority
3771,Teaching,6,Data Scientist at the Competition and Markets Authority
3772,Surface Metrology,4,Data Scientist at the Competition and Markets Authority
3773,Astrophysics,5,Data Scientist at the Competition and Markets Authority
3774,Data Analysis,38,Data Scientist @ Facebook || Xoogler
3775,SQL,16,Data Scientist @ Facebook || Xoogler
3776,SAS,28,Data Scientist @ Facebook || Xoogler
3777,Data Mining,11,Data Scientist @ Facebook || Xoogler
3778,Machine Learning,2,Data Scientist @ Facebook || Xoogler
3779,Econometrics,6,Data Scientist @ Facebook || Xoogler
3780,Statistics,5,Data Scientist @ Facebook || Xoogler
3781,Research,5,Data Scientist @ Facebook || Xoogler
3782,Project management,1,Data Scientist @ Facebook || Xoogler
3783,R,16,Data Scientist @ Facebook || Xoogler
3784,Matlab,2,Data Scientist @ Facebook || Xoogler
3785,Python,3,Data Scientist @ Facebook || Xoogler
3786,C++,9,Data Scientist @ Facebook || Xoogler
3787,Stata,2,Data Scientist @ Facebook || Xoogler
3788,Hadoop,6,Data Scientist @ Facebook || Xoogler
3789,C,6,Data Scientist @ Facebook || Xoogler
3790,Python,32,Data Scientist at Facebook
3791,R,16,Data Scientist at Facebook
3792,Statistical Data Analysis,22,Data Scientist at Facebook
3793,Engineering,40,Data Scientist at Facebook
3794,Process Engineering,2,Data Scientist at Facebook
3795,Quality Assurance,11,Data Scientist at Facebook
3796,Quality Management,9,Data Scientist at Facebook
3797,Data Analysis,27,Data Scientist at Facebook
3798,Business Strategy,11,Data Scientist at Facebook
3799,Manufacturing,6,Data Scientist at Facebook
3800,Program Management,9,Data Scientist at Facebook
3801,Statistics,23,Data Scientist at Facebook
3802,Project Planning,7,Data Scientist at Facebook
3803,Electrical Engineering,4,Data Scientist at Facebook
3804,Systems Engineering,5,Data Scientist at Facebook
3805,Strategic Planning,7,Data Scientist at Facebook
3806,Modeling,9,Data Scientist at Facebook
3807,Project Engineering,4,Data Scientist at Facebook
3808,Project Management,31,Data Scientist at Facebook
3809,Machine Learning,9,Data Scientist at Facebook
3810,Matlab,23,Data Scientist at Facebook
3811,MS Project,7,Data Scientist at Facebook
3812,AutoCAD,4,Data Scientist at Facebook
3813,Java,10,Data Scientist at Facebook
3814,Microsoft Project,9,Data Scientist at Facebook
3815,SQL,6,Data Scientist at Facebook
3816,Team Leadership,10,Data Scientist at Facebook
3817,Engineering Management,4,Data Scientist at Facebook
3818,Data Science,13,Data Scientist at Facebook
3819,Big Data Analytics,9,Data Scientist at Facebook
3820,Hive,1,Data Scientist at Facebook
3821,Apache Spark,1,Data Scientist at Facebook
3822,Python,7,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3823,SQL,7,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3824,Business Intelligence,8,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3825,Analysis,5,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3826,Data Analysis,9,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3827,Statistics,7,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3828,Financial Accounting,5,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3829,Statistical Data Analysis,5,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3830,Data Visualization,5,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3831,ETL,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3832,Machine Learning,1,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3833,Statistical Modeling,1,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3834,LaTeX,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3835,Microsoft Excel,7,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3836,PowerPoint,6,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3837,Microsoft Office,8,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3838,Oracle SQL Developer,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3839,Tableau,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3840,R,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3841,SAS,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3842,Microsoft SQL Server,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3843,Oracle SQL,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3844,Critical Thinking,7,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3845,Problem Solving,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3846,Mathematical Analysis,6,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3847,Statistical Inference,1,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3848,Business Growth Strategies,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3849,Business Intelligence Tools,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3850,Microsoft Virtual Server,4,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3851,Data Analytics,5,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3852,Predictive Analytics,0,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3853,Decision Trees,0,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3854,Business Statistics,0,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3855,Mathematical Statistics,0,Data Scientist at Amazon | MS in Analytics| BA in Math & Economics
3856,Python (Programming Language),23,Data Scientist
3857,Data Analysis,14,Data Scientist
3858,Data Cleaning,6,Data Scientist
3859,Digital Marketing,17,Data Scientist
3860,Machine Learning,9,Data Scientist
3861,Data Modeling,6,Data Scientist
3862,Data Visualization,8,Data Scientist
3863,Photography,65,Data Scientist
3864,PySpark,0,Data Scientist
3865,SQL,5,Data Scientist
3866,Pandas (Software),7,Data Scientist
3867,Google Analytics,9,Data Scientist
3868,Microsoft Excel,17,Data Scientist
3869,Tableau,4,Data Scientist
3870,Git,6,Data Scientist
3871,Adobe Photoshop,11,Data Scientist
3872,Storytelling,2,Data Scientist
3873,Public Speaking,20,Data Scientist
3874,Leadership,42,Data Scientist
3875,Teamwork,14,Data Scientist
3876,Data Science,5,Data Scientist
3877,API,4,Data Scientist
3878,Web Scraping,5,Data Scientist
3879,Neural Networks,5,Data Scientist
3880,Convolutional Neural Networks (CNN),4,Data Scientist
3881,Scikit-Learn,5,Data Scientist
3882,NumPy,5,Data Scientist
3883,Natural Language Processing (NLP),1,Data Scientist
3884,Spark,0,Data Scientist
3885,Apache Spark,0,Data Scientist
3886,Data Engineering,0,Data Scientist
3887,Data Pipelines,0,Data Scientist
3888,Research,9,Data Scientist at Dataiku
3889,Qualitative Research,6,Data Scientist at Dataiku
3890,Data Analysis,6,Data Scientist at Dataiku
3891,Public Policy,5,Data Scientist at Dataiku
3892,Policy Analysis,4,Data Scientist at Dataiku
3893,International Relations,1,Data Scientist at Dataiku
3894,International Development,1,Data Scientist at Dataiku
3895,Statistical Data Analysis,1,Data Scientist at Dataiku
3896,Politics,0,Data Scientist at Dataiku
3897,Microsoft Office,1,Data Scientist at Dataiku
3898,STATA,0,Data Scientist at Dataiku
3899,Python,0,Data Scientist at Dataiku
3900,Tableau,0,Data Scientist at Dataiku
3901,R,0,Data Scientist at Dataiku
3902,Sql,0,Data Scientist at Dataiku
3903,Git,0,Data Scientist at Dataiku
3904,Google Suite,0,Data Scientist at Dataiku
3905,Public Speaking,0,Data Scientist at Dataiku
3906,Global Politics,1,Data Scientist at Dataiku
3907,Emiprical Research Methods,1,Data Scientist at Dataiku
3908,South Asian Politics,0,Data Scientist at Dataiku
3909,Gender,0,Data Scientist at Dataiku
3910,Data Science,6,Senior Data Scientist at The Trade Desk
3911,Machine Learning,4,Senior Data Scientist at The Trade Desk
3912,Product Management,0,Senior Data Scientist at The Trade Desk
3913,Project Management,4,Senior Data Scientist at The Trade Desk
3914,Data Analysis,14,Senior Data Scientist at The Trade Desk
3915,Statistics,7,Senior Data Scientist at The Trade Desk
3916,Data Visualization,0,Senior Data Scientist at The Trade Desk
3917,Big Data,4,Senior Data Scientist at The Trade Desk
3918,Science,10,Senior Data Scientist at The Trade Desk
3919,Statistical Data Analysis,0,Senior Data Scientist at The Trade Desk
3920,Business Intelligence,0,Senior Data Scientist at The Trade Desk
3921,Bioinformatics,0,Senior Data Scientist at The Trade Desk
3922,Nanotechnology,31,Senior Data Scientist at The Trade Desk
3923,Spectroscopy,10,Senior Data Scientist at The Trade Desk
3924,Chemistry,9,Senior Data Scientist at The Trade Desk
3925,Research,8,Senior Data Scientist at The Trade Desk
3926,Nanomaterials,5,Senior Data Scientist at The Trade Desk
3927,Start-ups,5,Senior Data Scientist at The Trade Desk
3928,Entrepreneurship,0,Senior Data Scientist at The Trade Desk
3929,Artificial Intelligence,0,Senior Data Scientist at The Trade Desk
3930,Python,6,Senior Data Scientist at The Trade Desk
3931,Hadoop,0,Senior Data Scientist at The Trade Desk
3932,Perl,1,Senior Data Scientist at The Trade Desk
3933,SQL,4,Senior Data Scientist at The Trade Desk
3934,Bash,1,Senior Data Scientist at The Trade Desk
3935,Linux,5,Senior Data Scientist at The Trade Desk
3936,Git,1,Senior Data Scientist at The Trade Desk
3937,JSON,0,Senior Data Scientist at The Trade Desk
3938,REST,0,Senior Data Scientist at The Trade Desk
3939,LaTeX,0,Senior Data Scientist at The Trade Desk
3940,Mathematica,0,Senior Data Scientist at The Trade Desk
3941,Docker,0,Senior Data Scientist at The Trade Desk
3942,Amazon Web Services (AWS),0,Senior Data Scientist at The Trade Desk
3943,Amazon Lambda,0,Senior Data Scientist at The Trade Desk
3944,Public Speaking,0,Senior Data Scientist at The Trade Desk
3945,Teaching,1,Senior Data Scientist at The Trade Desk
3946,Coaching & Mentoring,0,Senior Data Scientist at The Trade Desk
3947,Deep Learning,0,Senior Data Scientist at The Trade Desk
3948,Artificial Neural Networks,0,Senior Data Scientist at The Trade Desk
3949,Convolutional Neural Networks (CNN),0,Senior Data Scientist at The Trade Desk
3950,Time Series Analysis,0,Senior Data Scientist at The Trade Desk
3951,Machine Learning,67,Data Scientist at Cond_ Nast
3952,Python,66,Data Scientist at Cond_ Nast
3953,Algorithms,64,Data Scientist at Cond_ Nast
3954,Big Data,19,Data Scientist at Cond_ Nast
3955,Data Mining,16,Data Scientist at Cond_ Nast
3956,Distributed Systems,12,Data Scientist at Cond_ Nast
3957,Computer Science,2,Data Scientist at Cond_ Nast
3958,Software Engineering,2,Data Scientist at Cond_ Nast
3959,Statistics,10,Data Scientist at Cond_ Nast
3960,Software Development,10,Data Scientist at Cond_ Nast
3961,Image Processing,8,Data Scientist at Cond_ Nast
3962,Scalability,7,Data Scientist at Cond_ Nast
3963,Computer Vision,6,Data Scientist at Cond_ Nast
3964,SQL,34,Data Scientist at Cond_ Nast
3965,Java,29,Data Scientist at Cond_ Nast
3966,C++,28,Data Scientist at Cond_ Nast
3967,Tableau,22,Data Scientist at Cond_ Nast
3968,JavaScript,3,Data Scientist at Cond_ Nast
3969,C,3,Data Scientist at Cond_ Nast
3970,Amazon Web Services (AWS),10,Data Scientist at Cond_ Nast
3971,LaTeX,10,Data Scientist at Cond_ Nast
3972,Hadoop,9,Data Scientist at Cond_ Nast
3973,Linux,9,Data Scientist at Cond_ Nast
3974,Perl,8,Data Scientist at Cond_ Nast
3975,MapReduce,8,Data Scientist at Cond_ Nast
3976,Scala,6,Data Scientist at Cond_ Nast
3977,Python (Programming Language),4,Data Scientist at Cond_ Nast
3978,Data Science,41,Data Scientist at Cond_ Nast
3979,Natural Language Processing,23,Data Scientist at Cond_ Nast
3980,Text Mining,12,Data Scientist at Cond_ Nast
3981,Apache Pig,3,Data Scientist at Cond_ Nast
3982,Octave,8,Data Scientist at Cond_ Nast
3983,Information Retrieval,7,Data Scientist at Cond_ Nast
3984,Pattern Recognition,7,Data Scientist at Cond_ Nast
3985,Concurrent Programming,5,Data Scientist at Cond_ Nast
3986,Graphical Models,4,Data Scientist at Cond_ Nast
3987,Probabilistic Models,4,Data Scientist at Cond_ Nast
3988,OpenCV,1,Data Scientist at Cond_ Nast
3989,Machine Learning,11,Data Scientist at Two Sigma
3990,Econometrics,31,Data Scientist at Two Sigma
3991,Statistical Modeling,15,Data Scientist at Two Sigma
3992,Data Analysis,36,Data Scientist at Two Sigma
3993,Analytics,28,Data Scientist at Two Sigma
3994,Journalism,9,Data Scientist at Two Sigma
3995,Research,10,Data Scientist at Two Sigma
3996,Editing,4,Data Scientist at Two Sigma
3997,Python,31,Data Scientist at Two Sigma
3998,R,11,Data Scientist at Two Sigma
3999,SQL,9,Data Scientist at Two Sigma
4000,Facebook,9,Data Scientist at Two Sigma
4001,Stata,23,Data Scientist at Two Sigma
4002,Microsoft Excel,3,Data Scientist at Two Sigma
4003,PowerPoint,2,Data Scientist at Two Sigma
4004,Java,5,Data Scientist at Two Sigma
4005,HTML,1,Data Scientist at Two Sigma
4006,Microsoft Office,5,Data Scientist at Two Sigma
4007,Keras,1,Data Scientist at Two Sigma
4008,Recurrent Neural Networks,1,Data Scientist at Two Sigma
4009,Qualitative Research,5,Data Scientist at Two Sigma
4010,Deep Learning,4,Data Scientist at Two Sigma
4011,Hive,5,Data Scientist at Two Sigma
4012,Shabbat Campaign Management,11,Data Scientist at Two Sigma
4013,A/B Testing,4,Data Scientist at Two Sigma
4014,Bayesian Inference,7,Data Scientist at Two Sigma
4015,Presto,1,Data Scientist at Two Sigma
4016,Bayesian networks,4,Data Scientist at Two Sigma
4017,Vegetarian Cooking,4,Data Scientist at Two Sigma
4018,Sports Writing,8,Data Scientist at Two Sigma
4019,Microeconomics,10,Data Scientist at Two Sigma
4020,Sports Analytics,6,Data Scientist at Two Sigma
4021,Indian Classical Music,6,Data Scientist at Two Sigma
4022,Conference Coordination,4,Data Scientist at Two Sigma
4023,South Asia,5,Data Scientist at Two Sigma
4024,Experimental Design,0,Data Scientist at Two Sigma
